Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,LargeAddressAware,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,Categories,Count,Mean,Error,StdDev,StdErr,Median,Min,Q1,Q3,Max,Op/s,CI99.9% Margin,Iterations,Kurtosis,MValue,Skewness,Rank,LogicalGroup,Baseline,Exceptions,Code Size
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,"14,137.9251 ns",94.7057 ns,88.5878 ns,22.8733 ns,"14,120.0882 ns","14,022.3053 ns","14,061.7302 ns","14,211.6554 ns","14,274.4446 ns","70,731.737",-3.9366 ns,15.00,1.551,2.000,0.2500,66,*,No,0.0000,"4,638 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"28,930.0882 ns",127.9431 ns,113.4182 ns,30.3123 ns,"28,933.2840 ns","28,714.0793 ns","28,873.4848 ns","28,988.9099 ns","29,137.7975 ns","34,566.089",-8.1561 ns,14.00,2.230,2.000,-0.0492,72,*,No,0.0000,"4,639 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"63,409.0446 ns",470.5036 ns,440.1094 ns,113.6358 ns,"63,337.9395 ns","62,770.3003 ns","63,106.4392 ns","63,682.3792 ns","64,104.9927 ns","15,770.621",-49.3179 ns,15.00,1.744,2.000,0.2742,80,*,No,0.0000,"4,628 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"134,059.9235 ns","1,281.4829 ns","1,198.6999 ns",309.5030 ns,"133,830.2979 ns","132,446.8018 ns","133,055.7373 ns","134,990.4419 ns","135,975.0000 ns","7,459.351",-147.2515 ns,15.00,1.456,2.000,0.1350,85,*,No,0.0000,"4,628 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"263,277.5071 ns","1,396.3561 ns","1,166.0206 ns",323.3959 ns,"262,807.0557 ns","262,075.4639 ns","262,588.5498 ns","263,372.5342 ns","265,964.5264 ns","3,798.274",-155.1980 ns,13.00,2.891,2.000,1.1209,88,*,No,0.0000,"4,638 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"444,376.0951 ns","3,837.4966 ns","3,401.8408 ns",909.1802 ns,"444,587.2803 ns","436,886.7676 ns","442,661.2427 ns","446,267.2485 ns","449,951.5137 ns","2,250.346",-447.5901 ns,14.00,2.567,2.000,-0.3930,91,*,No,0.0000,"4,505 B"
'ToDistinct : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"921,417.9339 ns","14,047.8909 ns","12,453.0894 ns","3,328.2281 ns","922,946.1914 ns","900,850.0000 ns","914,922.2168 ns","928,068.0176 ns","944,537.6953 ns","1,085.284","-1,657.1141 ns",14.00,2.042,2.000,-0.0963,96,*,No,0.0000,"1,322 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,"8,626.3947 ns",75.3108 ns,66.7611 ns,17.8426 ns,"8,628.0762 ns","8,513.1927 ns","8,576.2272 ns","8,664.2624 ns","8,768.4204 ns","115,923.284",-1.9213 ns,14.00,2.369,2.000,0.3324,63,*,No,0.0000,"9,791 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,"18,478.1669 ns",128.8472 ns,120.5238 ns,31.1191 ns,"18,456.2531 ns","18,293.1458 ns","18,398.9532 ns","18,584.3460 ns","18,728.6713 ns","54,117.922",-8.0596 ns,15.00,2.053,2.000,0.3552,68,*,No,0.0000,"9,782 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"43,992.3220 ns",390.6722 ns,365.4350 ns,94.3549 ns,"43,960.4034 ns","43,544.9188 ns","43,702.7374 ns","44,137.3047 ns","44,699.2828 ns","22,731.239",-39.6775 ns,15.00,2.253,2.000,0.6755,76,*,No,0.0000,"9,823 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"94,490.5851 ns",741.1370 ns,693.2600 ns,178.9990 ns,"94,304.0894 ns","93,581.7505 ns","93,988.7207 ns","94,744.1345 ns","95,743.7988 ns","10,583.065",-81.9995 ns,15.00,2.048,2.000,0.6720,81,*,No,0.0000,"9,884 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"150,716.4168 ns",786.8743 ns,736.0427 ns,190.0454 ns,"150,751.5747 ns","149,341.1743 ns","150,193.2739 ns","151,443.9819 ns","151,778.5522 ns","6,634.977",-87.5227 ns,15.00,1.614,2.000,-0.1331,85,*,No,0.0000,"9,856 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"316,343.7598 ns","1,521.3941 ns","1,423.1129 ns",367.4462 ns,"316,368.9941 ns","314,347.1191 ns","315,130.6396 ns","317,374.7314 ns","319,293.2129 ns","3,161.118",-176.2231 ns,15.00,2.013,2.000,0.2773,90,*,No,0.0000,"9,775 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"761,481.7220 ns","6,486.2313 ns","6,067.2248 ns","1,566.5507 ns","762,891.2598 ns","747,931.8848 ns","760,480.5664 ns","764,870.4102 ns","769,111.3770 ns","1,313.229",-775.7754 ns,15.00,2.975,2.000,-0.9547,95,*,No,0.0000,"9,898 B"
'ToFrozenSet : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"1,603,334.1099 ns","24,380.1781 ns","21,612.3928 ns","5,776.1550 ns","1,599,237.5977 ns","1,573,960.5469 ns","1,588,259.9609 ns","1,610,164.6484 ns","1,650,054.4922 ns",623.700,"-2,881.0775 ns",14.00,2.323,2.000,0.6312,97,*,No,0.0000,"9,822 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,643.6143 ns,3.1410 ns,2.7844 ns,0.7442 ns,643.6864 ns,638.7258 ns,641.8861 ns,645.2456 ns,648.4046 ns,"1,553,725.597",6.6279 ns,14.00,1.952,2.000,-0.0202,36,*,No,0.0000,"3,078 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,"1,202.7448 ns",10.8580 ns,10.1566 ns,2.6224 ns,"1,202.8645 ns","1,179.6280 ns","1,197.6934 ns","1,209.7413 ns","1,218.5356 ns","831,431.606",6.1888 ns,15.00,2.576,2.000,-0.4743,42,*,No,0.0000,"3,078 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",256,"2,647.4295 ns",12.4898 ns,10.4295 ns,2.8926 ns,"2,648.5409 ns","2,629.7523 ns","2,639.0995 ns","2,655.6484 ns","2,661.9438 ns","377,724.882",5.0537 ns,13.00,1.530,2.000,-0.1984,49,*,No,0.0000,"3,277 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",512,"5,190.1111 ns",50.3448 ns,44.6293 ns,11.9277 ns,"5,200.3967 ns","5,121.2372 ns","5,157.1783 ns","5,226.2175 ns","5,257.1609 ns","192,674.103",1.0362 ns,14.00,1.518,2.000,-0.1259,56,*,No,0.0000,"3,277 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",1024,"12,959.9403 ns",88.4072 ns,82.6962 ns,21.3521 ns,"12,981.3194 ns","12,838.5872 ns","12,889.0961 ns","13,023.7206 ns","13,071.6866 ns","77,160.849",-3.1760 ns,15.00,1.384,2.000,-0.0760,65,*,No,0.0000,"3,322 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",2048,"27,222.5699 ns",206.2335 ns,192.9110 ns,49.8094 ns,"27,223.1308 ns","26,917.4026 ns","27,081.1630 ns","27,326.8768 ns","27,659.3796 ns","36,734.225",-17.4047 ns,15.00,2.571,2.000,0.4845,71,*,No,0.0000,"3,263 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",4096,"59,114.0906 ns",543.1308 ns,508.0449 ns,131.1766 ns,"58,992.6819 ns","58,373.2178 ns","58,820.0165 ns","59,602.5909 ns","59,915.4480 ns","16,916.441",-58.0883 ns,15.00,1.517,2.000,0.1307,79,*,No,0.0000,"3,296 B"
'Upsert : Reference',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",8192,"119,670.0169 ns","1,357.8809 ns","1,203.7260 ns",321.7093 ns,"119,977.3926 ns","117,548.4680 ns","118,876.8585 ns","120,198.4039 ns","121,831.1462 ns","8,356.312",-153.8547 ns,14.00,2.220,2.000,-0.1524,84,*,No,0.0000,"3,242 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",64,254.3062 ns,5.1184 ns,13.1205 ns,1.4952 ns,257.8363 ns,229.3251 ns,240.6809 ns,265.3696 ns,276.4076 ns,"3,932,266.814",37.7524 ns,77.00,1.515,3.692,-0.1384,29,*,No,0.0000,"3,766 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",128,510.2060 ns,10.1545 ns,24.5243 ns,2.9524 ns,519.8214 ns,459.3986 ns,485.0864 ns,525.5807 ns,552.1085 ns,"1,959,992.498",33.0238 ns,69.00,1.886,3.000,-0.5097,35,*,No,0.0000,"3,853 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",256,"1,088.9024 ns",21.6922 ns,49.8414 ns,6.2794 ns,"1,096.2044 ns","1,019.1553 ns","1,038.4776 ns","1,129.4567 ns","1,182.1218 ns","918,355.928",28.3603 ns,63.00,1.487,2.880,0.1287,41,*,No,0.0000,"3,965 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",512,"2,338.3042 ns",46.7195 ns,108.2797 ns,13.5350 ns,"2,373.5300 ns","2,139.4119 ns","2,235.9233 ns","2,429.8800 ns","2,515.4011 ns","427,660.351",25.2325 ns,64.00,1.817,2.811,-0.3888,48,*,No,0.0000,"4,062 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",1024,"5,224.9951 ns",104.0965 ns,195.5184 ns,29.4755 ns,"5,174.6243 ns","4,929.3194 ns","5,055.2414 ns","5,408.4572 ns","5,616.3609 ns","191,387.740",7.2622 ns,44.00,1.770,2.556,0.3359,56,*,No,0.0000,"3,939 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",2048,"12,579.4294 ns",184.7226 ns,163.7518 ns,43.7645 ns,"12,566.8549 ns","12,362.6633 ns","12,470.0005 ns","12,653.8197 ns","12,892.9596 ns","79,494.862",-14.8823 ns,14.00,1.956,2.000,0.4150,65,*,No,0.0000,"4,037 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",4096,"26,411.9458 ns",526.5619 ns,819.7934 ns,144.9204 ns,"26,568.3960 ns","25,098.7732 ns","25,753.3379 ns","26,837.7625 ns","28,039.5660 ns","37,861.656",-56.4602 ns,32.00,2.077,2.000,0.1612,71,*,No,0.0000,"4,021 B"
'Upsert: Record',Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Record Type,Collections",8192,"63,508.3285 ns",955.1110 ns,893.4114 ns,230.6778 ns,"63,714.8071 ns","62,149.8169 ns","62,607.7698 ns","64,074.4446 ns","65,353.1982 ns","15,745.966",-107.8389 ns,15.00,2.048,2.000,0.1298,80,*,No,0.0000,"4,006 B"
GetHashCode,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",64,1.1703 ns,0.0119 ns,0.0099 ns,0.0028 ns,1.1682 ns,1.1579 ns,1.1650 ns,1.1732 ns,1.1914 ns,"854,458,989.941",6.4986 ns,13.00,2.403,2.000,0.7029,12,*,No,0.0000,175 B
GetHashCode,Job-PSYKRA,False,True,Default,Default,Default,Default,Default,111111111111,Empty,RyuJit,Default,X64,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET 10.0,False,True,False,True,Default,Default,False,False,True,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,"Array,Ref Type,Collections",128,1.1715 ns,0.0152 ns,0.0135 ns,0.0036 ns,1.1744 ns,1.1480 ns,1.1614 ns,1.1802 ns,1.1984 ns,"853,642,263.649",6.9982 ns,14.00,2.154,2.000,0.0761,12,*,No,0.0000,251 B
